account_id,account_number,customer_id,institution_id,branch_id,product_id,open_date,close_date,account_status,currency,credit_limit,original_principal,is_joint_account
358,ACCT-00000358,172,5,196,2,2025-08-15,,Open,CAD,,,False
359,ACCT-00000359,173,2,64,3,2021-01-07,,Open,CAD,,,False
360,ACCT-00000360,174,2,68,3,2023-03-31,2024-03-12,Closed,CAD,,,False
361,ACCT-00000361,175,5,181,13,2023-04-23,,Open,CAD,,65000,False
362,ACCT-00000362,175,1,16,3,2022-04-30,,Open,CAD,,,False
363,ACCT-00000363,175,2,72,2,2025-06-09,,Open,CAD,,,False
364,ACCT-00000364,176,5,203,15,2022-06-17,,Open,CAD,,,False
365,ACCT-00000365,176,5,198,8,2024-04-20,,Open,CAD,5000,,False
366,ACCT-00000366,176,5,182,5,2024-08-25,,Open,CAD,,,False
367,ACCT-00000367,177,5,190,8,2024-08-31,,Open,CAD,2000,,False
368,ACCT-00000368,177,3,103,2,2024-08-31,,Open,CAD,,,False
369,ACCT-00000369,178,3,130,2,2024-05-26,,Open,CAD,,,False
370,ACCT-00000370,179,4,148,2,2022-11-29,,Open,CAD,,,False
371,ACCT-00000371,179,4,158,3,2022-12-02,,Open,CAD,,,False
372,ACCT-00000372,180,2,54,2,2024-07-26,,Open,CAD,,,False
373,ACCT-00000373,180,4,157,5,2024-07-26,,Open,CAD,,,False
374,ACCT-00000374,180,4,166,12,2024-07-26,,Open,CAD,,35000,False
375,ACCT-00000375,181,1,29,2,2022-02-07,,Open,CAD,,,False
376,ACCT-00000376,181,1,22,1,2025-11-15,,Open,CAD,,,False
377,ACCT-00000377,181,1,43,7,2022-02-07,,Open,CAD,7500,,False
378,ACCT-00000378,182,4,141,5,2025-08-01,,Open,CAD,,,False
379,ACCT-00000379,182,4,143,2,2022-04-19,,Open,CAD,,,False
380,ACCT-00000380,183,3,95,3,2025-08-14,,Open,CAD,,,True
381,ACCT-00000381,183,2,50,7,2022-03-13,,Open,CAD,7500,,False
382,ACCT-00000382,183,3,130,9,2024-11-18,,Open,CAD,5000,,True
383,ACCT-00000383,184,1,38,4,2020-08-31,,Open,USD,,,False
384,ACCT-00000384,184,2,86,2,2023-06-15,,Open,CAD,,,False
385,ACCT-00000385,185,4,162,4,2025-04-10,,Open,USD,,,False
386,ACCT-00000386,185,1,8,3,2022-12-06,,Open,CAD,,,False
387,ACCT-00000387,186,2,47,3,2023-03-23,,Open,CAD,,,False
388,ACCT-00000388,186,1,5,2,2021-07-25,,Open,CAD,,,False
389,ACCT-00000389,187,1,7,7,2021-10-11,,Open,CAD,3000,,False
390,ACCT-00000390,187,6,225,2,2023-09-18,,Open,CAD,,,True
391,ACCT-00000391,187,3,120,15,2025-08-19,,Open,CAD,,,True
392,ACCT-00000392,188,4,162,2,2024-05-16,,Open,CAD,,,True
393,ACCT-00000393,189,1,25,1,2025-10-05,,Open,CAD,,,False
394,ACCT-00000394,189,2,87,3,2023-12-07,,Open,CAD,,,False
395,ACCT-00000395,189,4,137,2,2021-12-22,,Open,CAD,,,False
396,ACCT-00000396,190,2,56,2,2025-04-14,,Open,CAD,,,True
397,ACCT-00000397,190,2,88,7,2025-04-14,,Open,CAD,7500,,False
398,ACCT-00000398,191,2,65,9,2023-09-06,,Open,CAD,7500,,False
399,ACCT-00000399,191,1,23,5,2024-08-18,,Open,CAD,,,False
400,ACCT-00000400,192,1,8,7,2023-01-25,,Open,CAD,3000,,False
401,ACCT-00000401,192,1,38,2,2024-12-14,,Open,CAD,,,False
402,ACCT-00000402,192,1,15,10,2023-01-25,,Open,CAD,,350000,False
403,ACCT-00000403,193,6,225,2,2023-06-20,,Open,CAD,,,False
404,ACCT-00000404,194,2,84,3,2020-11-03,,Open,CAD,,,False
405,ACCT-00000405,194,4,148,7,2022-04-14,,Open,CAD,15000,,False
406,ACCT-00000406,194,1,8,5,2023-05-04,,Open,CAD,,,False
407,ACCT-00000407,195,3,128,2,2022-06-19,,Frozen,CAD,,,False
408,ACCT-00000408,196,3,99,10,2024-06-17,,Open,CAD,,35000,False
409,ACCT-00000409,196,6,222,7,2023-07-05,,Open,CAD,7500,,False
410,ACCT-00000410,196,5,202,2,2024-06-01,,Open,CAD,,,False
411,ACCT-00000411,196,1,16,3,2023-07-05,,Open,CAD,,,False
412,ACCT-00000412,197,3,123,2,2024-02-21,,Open,CAD,,,False
413,ACCT-00000413,198,2,58,3,2023-05-31,,Open,CAD,,,False
414,ACCT-00000414,199,5,196,2,2024-07-22,,Open,CAD,,,False
415,ACCT-00000415,199,5,171,14,2024-07-22,,Open,CAD,,,False
416,ACCT-00000416,200,1,42,2,2023-11-18,,Open,CAD,,,True
417,ACCT-00000417,200,4,159,13,2025-09-16,,Open,CAD,,15000,False
418,ACCT-00000418,200,2,76,9,2024-09-27,,Open,CAD,5000,,False
419,ACCT-00000419,201,2,67,2,2023-11-11,,Open,CAD,,,False
420,ACCT-00000420,201,3,91,7,2021-12-19,,Open,CAD,1000,,False
421,ACCT-00000421,202,2,60,3,2025-06-15,,Open,CAD,,,False
422,ACCT-00000422,203,1,26,5,2024-09-14,,Open,CAD,,,False
423,ACCT-00000423,203,3,122,12,2024-01-27,,Open,CAD,,15000,True
424,ACCT-00000424,204,6,209,3,2025-04-07,,Open,CAD,,,False
425,ACCT-00000425,204,2,59,9,2021-10-11,,Open,CAD,10000,,True
426,ACCT-00000426,205,1,5,1,2021-11-17,,Open,CAD,,,False
427,ACCT-00000427,206,2,48,1,2024-05-12,,Open,CAD,,,False
428,ACCT-00000428,207,5,203,3,2024-02-21,,Open,CAD,,,False
429,ACCT-00000429,207,5,189,2,2023-09-12,,Open,CAD,,,False
430,ACCT-00000430,207,5,184,7,2023-09-12,,Open,CAD,1000,,False
431,ACCT-00000431,208,2,60,3,2024-07-10,,Open,CAD,,,False
432,ACCT-00000432,208,2,73,4,2024-09-01,,Open,USD,,,True
433,ACCT-00000433,209,3,104,3,2025-05-24,,Open,CAD,,,False
434,ACCT-00000434,209,3,111,7,2025-05-24,,Open,CAD,5000,,False
435,ACCT-00000435,209,2,58,5,2025-05-24,,Open,CAD,,,False
436,ACCT-00000436,210,4,147,1,2025-02-17,,Open,CAD,,,False
437,ACCT-00000437,210,4,168,13,2025-04-08,,Open,CAD,,25000,False
438,ACCT-00000438,211,5,184,3,2024-12-16,,Open,CAD,,,False
439,ACCT-00000439,211,4,148,14,2023-09-21,2025-12-09,Closed,CAD,,,False
440,ACCT-00000440,211,3,102,7,2023-10-27,,Open,CAD,10000,,False
441,ACCT-00000441,211,2,74,1,2025-12-07,,Open,CAD,,,False
442,ACCT-00000442,212,4,159,3,2025-10-05,,Open,CAD,,,False
443,ACCT-00000443,212,3,111,13,2023-05-20,,Open,CAD,,25000,False
444,ACCT-00000444,213,3,95,9,2025-06-12,,Open,CAD,7500,,False
445,ACCT-00000445,213,1,35,13,2024-02-11,,Open,CAD,,350000,False
446,ACCT-00000446,213,5,203,3,2024-01-02,,Open,CAD,,,False
447,ACCT-00000447,214,6,223,5,2021-01-05,,Frozen,CAD,,,False
448,ACCT-00000448,214,5,196,12,2021-09-20,,Open,CAD,,35000,False
449,ACCT-00000449,215,4,155,13,2025-09-22,,Open,CAD,,150000,False
450,ACCT-00000450,215,3,106,6,2023-01-15,,Open,CAD,,,False
451,ACCT-00000451,216,4,155,3,2024-08-09,,Open,CAD,,,False
452,ACCT-00000452,217,2,63,2,2023-04-09,,Open,CAD,,,False
453,ACCT-00000453,218,5,177,3,2024-05-12,,Open,CAD,,,False
454,ACCT-00000454,219,2,72,2,2025-06-01,,Open,CAD,,,True
455,ACCT-00000455,219,5,204,7,2025-06-01,,Open,CAD,10000,,False
456,ACCT-00000456,220,3,123,2,2021-08-23,,Open,CAD,,,False
457,ACCT-00000457,220,4,169,3,2023-09-04,,Open,CAD,,,False
458,ACCT-00000458,221,2,63,6,2024-09-29,,Open,CAD,,,False
459,ACCT-00000459,221,3,101,3,2024-01-24,,Open,CAD,,,False
460,ACCT-00000460,221,3,92,10,2022-10-14,,Open,CAD,,150000,False
461,ACCT-00000461,221,2,80,11,2022-05-29,,Open,CAD,,25000,False
462,ACCT-00000462,222,4,131,3,2024-10-15,,Open,CAD,,,False
463,ACCT-00000463,223,2,70,1,2025-04-13,,Open,CAD,,,False
464,ACCT-00000464,223,2,51,3,2025-09-10,,Open,CAD,,,False
465,ACCT-00000465,223,2,47,14,2025-04-13,,Open,CAD,,,False
466,ACCT-00000466,223,5,175,2,2025-04-13,,Open,CAD,,,False
467,ACCT-00000467,224,1,31,2,2024-11-05,,Open,CAD,,,False
468,ACCT-00000468,224,5,177,7,2021-01-25,,Open,CAD,7500,,False
469,ACCT-00000469,225,1,31,4,2024-11-30,,Open,USD,,,False
470,ACCT-00000470,225,5,208,5,2024-11-30,,Dormant,CAD,,,False
471,ACCT-00000471,226,4,161,8,2023-06-15,,Open,CAD,2000,,False
472,ACCT-00000472,226,5,195,5,2023-06-15,,Open,CAD,,,False
473,ACCT-00000473,227,1,8,1,2024-05-13,,Open,CAD,,,False
474,ACCT-00000474,227,2,81,2,2020-12-11,,Open,CAD,,,False
475,ACCT-00000475,227,2,52,12,2020-06-18,,Open,CAD,,35000,False
476,ACCT-00000476,227,5,196,14,2020-08-27,,Dormant,CAD,,,False
477,ACCT-00000477,228,3,105,3,2024-05-08,,Open,CAD,,,False
478,ACCT-00000478,229,4,149,12,2022-12-31,,Open,CAD,,65000,False
479,ACCT-00000479,229,2,51,1,2022-12-31,,Open,CAD,,,False
480,ACCT-00000480,229,1,1,11,2023-03-16,,Open,CAD,,15000,True
481,ACCT-00000481,230,5,180,6,2025-09-15,,Open,CAD,,,False
482,ACCT-00000482,230,1,4,5,2025-09-15,,Open,CAD,,,False
483,ACCT-00000483,230,5,207,3,2025-09-15,,Open,CAD,,,False
484,ACCT-00000484,231,5,172,1,2024-02-22,,Open,CAD,,,False
485,ACCT-00000485,232,4,160,3,2024-12-26,,Open,CAD,,,False
486,ACCT-00000486,232,6,222,11,2025-03-16,,Open,CAD,,15000,False
487,ACCT-00000487,233,3,98,1,2025-01-03,,Open,CAD,,,False
488,ACCT-00000488,233,2,64,11,2024-06-13,,Open,CAD,,350000,False
489,ACCT-00000489,233,5,183,10,2023-05-27,,Open,CAD,,550000,False
490,ACCT-00000490,234,3,91,1,2021-02-11,,Open,CAD,,,True
491,ACCT-00000491,234,1,37,13,2025-03-26,,Open,CAD,,25000,False
492,ACCT-00000492,235,3,95,1,2025-10-24,,Open,CAD,,,False
493,ACCT-00000493,236,5,201,1,2025-10-26,,Open,CAD,,,True
494,ACCT-00000494,237,3,104,4,2020-11-06,,Open,USD,,,False
495,ACCT-00000495,237,2,49,5,2025-04-19,,Dormant,CAD,,,False
496,ACCT-00000496,238,5,201,3,2024-10-30,,Open,CAD,,,False
497,ACCT-00000497,238,4,157,15,2024-10-30,,Open,CAD,,,False
498,ACCT-00000498,239,1,18,13,2025-02-08,,Open,CAD,,25000,False
499,ACCT-00000499,239,1,18,14,2025-02-08,,Open,CAD,,,False
500,ACCT-00000500,239,3,128,3,2025-02-08,,Open,CAD,,,False
501,ACCT-00000501,240,2,88,3,2024-07-29,,Open,CAD,,,False
502,ACCT-00000502,240,3,119,2,2024-01-13,,Open,CAD,,,False
503,ACCT-00000503,241,1,21,1,2024-06-22,,Open,CAD,,,False
504,ACCT-00000504,241,4,160,7,2021-05-24,,Open,CAD,3000,,False
505,ACCT-00000505,242,2,78,3,2024-02-21,,Open,CAD,,,False
506,ACCT-00000506,243,5,193,1,2024-08-23,,Open,CAD,,,False
507,ACCT-00000507,244,5,178,2,2022-05-22,2024-06-27,Closed,CAD,,,False
508,ACCT-00000508,244,3,117,8,2022-05-22,,Open,CAD,15000,,False
509,ACCT-00000509,244,2,54,1,2025-06-29,,Open,CAD,,,False
510,ACCT-00000510,245,3,110,2,2024-05-17,,Open,CAD,,,False
511,ACCT-00000511,245,1,18,10,2024-05-17,,Open,CAD,,25000,False
512,ACCT-00000512,246,2,86,12,2024-06-13,,Open,CAD,,35000,False
513,ACCT-00000513,246,2,90,3,2024-06-13,,Open,CAD,,,False
514,ACCT-00000514,247,5,200,1,2025-05-11,,Open,CAD,,,False
515,ACCT-00000515,247,1,16,6,2025-05-11,,Open,CAD,,,False
516,ACCT-00000516,247,5,186,12,2025-05-11,,Open,CAD,,35000,False
517,ACCT-00000517,248,2,48,8,2023-01-05,,Open,CAD,5000,,False
518,ACCT-00000518,248,5,189,14,2024-10-09,,Open,CAD,,,False
519,ACCT-00000519,248,5,192,1,2024-01-19,,Open,CAD,,,False
520,ACCT-00000520,248,1,5,2,2022-03-08,,Open,CAD,,,False
521,ACCT-00000521,249,4,154,1,2021-02-07,,Open,CAD,,,False
522,ACCT-00000522,250,6,222,14,2020-12-24,,Open,CAD,,,False
523,ACCT-00000523,250,5,195,11,2020-12-24,,Open,CAD,,350000,False
524,ACCT-00000524,250,2,50,3,2020-12-24,,Open,CAD,,,False
525,ACCT-00000525,251,5,194,2,2024-07-24,,Open,CAD,,,False
526,ACCT-00000526,251,2,71,1,2025-05-07,,Open,CAD,,,False
527,ACCT-00000527,251,4,169,9,2023-07-12,,Open,CAD,5000,,False
528,ACCT-00000528,252,5,174,10,2022-12-28,,Frozen,CAD,,15000,False
529,ACCT-00000529,252,5,176,14,2025-06-29,,Open,CAD,,,False
530,ACCT-00000530,252,5,197,3,2024-09-16,,Open,CAD,,,True
531,ACCT-00000531,252,3,103,1,2022-12-28,,Open,CAD,,,False
532,ACCT-00000532,253,3,92,1,2024-08-15,,Open,CAD,,,False
533,ACCT-00000533,254,5,190,3,2025-05-28,,Open,CAD,,,False
534,ACCT-00000534,254,5,192,13,2025-05-28,,Open,CAD,,15000,False
535,ACCT-00000535,254,5,180,15,2025-05-28,,Open,CAD,,,False
536,ACCT-00000536,255,4,135,14,2021-08-12,,Open,CAD,,,False
537,ACCT-00000537,255,4,136,7,2020-03-17,,Open,CAD,3000,,False
538,ACCT-00000538,255,2,52,1,2021-11-29,,Open,CAD,,,False
539,ACCT-00000539,255,1,11,5,2021-02-15,,Open,CAD,,,False
540,ACCT-00000540,256,6,214,1,2025-04-20,,Dormant,CAD,,,False
541,ACCT-00000541,257,3,118,2,2024-04-01,,Open,CAD,,,False
542,ACCT-00000542,257,2,88,1,2025-10-22,,Dormant,CAD,,,False
543,ACCT-00000543,257,3,120,3,2022-10-26,2022-12-31,Closed,CAD,,,False
544,ACCT-00000544,257,4,152,11,2022-10-26,,Open,CAD,,35000,False
545,ACCT-00000545,258,6,218,3,2023-06-06,,Open,CAD,,,False
546,ACCT-00000546,259,3,118,3,2022-01-06,,Open,CAD,,,False
547,ACCT-00000547,260,2,47,5,2023-12-30,,Open,CAD,,,False
548,ACCT-00000548,260,3,92,15,2023-12-30,,Open,CAD,,,False
549,ACCT-00000549,261,2,54,2,2022-06-17,,Open,CAD,,,False
550,ACCT-00000550,261,5,203,3,2022-03-18,,Frozen,CAD,,,False
551,ACCT-00000551,261,4,133,8,2024-02-12,,Open,CAD,10000,,False
552,ACCT-00000552,262,3,102,2,2025-06-14,,Open,CAD,,,False
553,ACCT-00000553,262,4,163,12,2025-06-14,,Open,CAD,,350000,False
554,ACCT-00000554,263,3,120,3,2025-05-05,,Open,CAD,,,False
555,ACCT-00000555,263,3,104,1,2025-05-05,2025-11-01,Closed,CAD,,,False
556,ACCT-00000556,263,6,220,7,2025-08-05,,Open,CAD,7500,,True
557,ACCT-00000557,263,1,4,14,2025-05-05,,Open,CAD,,,False
558,ACCT-00000558,264,1,18,1,2025-03-23,,Open,CAD,,,False
559,ACCT-00000559,264,4,160,2,2025-05-29,,Open,CAD,,,False
560,ACCT-00000560,264,5,178,3,2024-08-26,,Open,CAD,,,False
561,ACCT-00000561,265,5,200,3,2024-05-17,,Open,CAD,,,False
562,ACCT-00000562,266,3,111,8,2021-12-18,,Open,CAD,7500,,False
563,ACCT-00000563,266,5,195,1,2022-08-26,2024-06-26,Closed,CAD,,,False
564,ACCT-00000564,266,2,67,9,2022-08-10,,Open,CAD,15000,,False
565,ACCT-00000565,267,4,151,1,2024-10-19,,Open,CAD,,,False
566,ACCT-00000566,267,1,32,7,2024-10-19,,Dormant,CAD,7500,,False
567,ACCT-00000567,268,3,97,2,2023-06-13,,Open,CAD,,,False
568,ACCT-00000568,268,5,188,5,2023-06-13,,Open,CAD,,,False
569,ACCT-00000569,268,2,56,3,2023-06-13,,Open,CAD,,,False
570,ACCT-00000570,269,2,70,3,2022-11-17,,Open,CAD,,,False
571,ACCT-00000571,270,5,194,1,2025-01-08,,Open,CAD,,,False
572,ACCT-00000572,271,5,201,3,2025-01-05,,Open,CAD,,,False
573,ACCT-00000573,272,5,206,1,2025-06-28,,Open,CAD,,,False
574,ACCT-00000574,273,1,29,4,2022-09-05,,Open,USD,,,False
575,ACCT-00000575,273,3,111,7,2025-05-02,,Open,CAD,5000,,False
576,ACCT-00000576,274,5,189,2,2025-01-12,2025-09-17,Closed,CAD,,,False
577,ACCT-00000577,274,2,74,3,2024-09-03,,Open,CAD,,,False
578,ACCT-00000578,274,3,113,1,2024-09-03,,Open,CAD,,,False
579,ACCT-00000579,275,4,161,3,2022-07-13,,Open,CAD,,,False
580,ACCT-00000580,275,3,95,2,2025-10-14,,Open,CAD,,,False
581,ACCT-00000581,276,4,135,3,2024-05-26,,Open,CAD,,,False
582,ACCT-00000582,277,2,51,1,2025-02-28,,Open,CAD,,,False
583,ACCT-00000583,277,4,165,3,2024-11-13,,Open,CAD,,,False
584,ACCT-00000584,278,3,92,3,2024-11-10,,Open,CAD,,,False
585,ACCT-00000585,278,2,66,12,2024-11-10,,Open,CAD,,150000,False
586,ACCT-00000586,278,1,5,2,2025-09-17,,Open,CAD,,,False
587,ACCT-00000587,279,4,160,2,2024-04-06,,Open,CAD,,,False
588,ACCT-00000588,279,2,71,12,2022-07-21,2023-09-26,Closed,CAD,,65000,False
589,ACCT-00000589,280,4,147,1,2024-03-28,,Open,CAD,,,False
590,ACCT-00000590,281,3,108,1,2022-02-12,,Open,CAD,,,False
591,ACCT-00000591,282,1,12,14,2022-09-26,,Frozen,CAD,,,False
592,ACCT-00000592,282,1,37,3,2022-12-16,,Open,CAD,,,False
593,ACCT-00000593,283,1,33,5,2025-06-25,,Open,CAD,,,False
594,ACCT-00000594,283,3,123,3,2022-05-25,,Dormant,CAD,,,False
595,ACCT-00000595,284,3,116,3,2025-07-20,,Open,CAD,,,False
596,ACCT-00000596,285,5,185,2,2025-10-28,,Open,CAD,,,False
597,ACCT-00000597,285,2,72,9,2025-10-28,,Open,CAD,10000,,False
598,ACCT-00000598,286,3,107,3,2022-10-28,,Open,CAD,,,False
599,ACCT-00000599,286,1,40,2,2022-10-28,,Open,CAD,,,False
600,ACCT-00000600,287,2,70,1,2022-09-27,,Open,CAD,,,False
601,ACCT-00000601,287,2,51,3,2020-11-21,,Open,CAD,,,False
602,ACCT-00000602,287,5,199,11,2023-09-02,,Open,CAD,,35000,True
603,ACCT-00000603,287,5,204,8,2024-12-24,,Open,CAD,20000,,False
604,ACCT-00000604,288,2,52,2,2022-01-05,,Open,CAD,,,False
605,ACCT-00000605,289,5,186,9,2022-07-30,,Open,CAD,5000,,False
606,ACCT-00000606,289,5,190,1,2022-07-30,,Open,CAD,,,False
607,ACCT-00000607,290,4,134,2,2023-09-07,,Dormant,CAD,,,False
608,ACCT-00000608,291,2,51,3,2024-07-22,,Open,CAD,,,False
609,ACCT-00000609,291,4,158,2,2025-08-22,,Open,CAD,,,False
610,ACCT-00000610,291,4,138,1,2023-09-24,,Open,CAD,,,False
611,ACCT-00000611,291,4,136,5,2023-09-24,,Open,CAD,,,False
612,ACCT-00000612,292,3,97,3,2023-11-12,,Open,CAD,,,False
613,ACCT-00000613,292,6,224,12,2023-03-12,,Open,CAD,,35000,False
614,ACCT-00000614,293,5,204,2,2024-03-07,,Open,CAD,,,False
615,ACCT-00000615,294,1,35,3,2024-07-14,,Open,CAD,,,False
616,ACCT-00000616,295,1,41,3,2025-04-11,,Open,CAD,,,True
617,ACCT-00000617,295,5,203,7,2025-04-11,,Open,CAD,5000,,False
618,ACCT-00000618,295,3,101,9,2025-05-04,,Open,CAD,1000,,False
619,ACCT-00000619,296,3,108,2,2023-01-20,,Open,CAD,,,False
620,ACCT-00000620,297,6,219,1,2021-10-21,,Open,CAD,,,False
621,ACCT-00000621,298,3,112,3,2025-07-10,,Open,CAD,,,False
622,ACCT-00000622,299,4,158,1,2024-10-23,,Open,CAD,,,False
623,ACCT-00000623,299,3,109,11,2023-06-17,,Open,CAD,,35000,False
624,ACCT-00000624,300,3,100,3,2024-06-17,,Open,CAD,,,False
625,ACCT-00000625,301,2,82,3,2022-04-20,,Open,CAD,,,False
626,ACCT-00000626,301,6,214,2,2022-04-20,,Open,CAD,,,False
627,ACCT-00000627,302,1,15,3,2024-10-07,,Open,CAD,,,False
628,ACCT-00000628,303,5,190,2,2022-08-21,,Open,CAD,,,False
629,ACCT-00000629,304,5,194,1,2021-10-22,,Open,CAD,,,False
630,ACCT-00000630,304,2,49,12,2022-01-21,,Open,CAD,,65000,False
631,ACCT-00000631,305,3,99,1,2024-01-17,,Open,CAD,,,True
632,ACCT-00000632,305,6,214,3,2023-11-09,,Open,CAD,,,False
633,ACCT-00000633,306,2,90,1,2022-09-30,,Open,CAD,,,False
634,ACCT-00000634,307,6,211,3,2024-08-12,,Open,CAD,,,False
635,ACCT-00000635,308,1,22,12,2023-07-30,,Open,CAD,,65000,False
636,ACCT-00000636,308,1,12,3,2022-08-21,,Open,CAD,,,True
637,ACCT-00000637,309,6,220,6,2024-09-13,,Open,CAD,,,False
638,ACCT-00000638,309,2,71,5,2024-09-13,,Open,CAD,,,False
639,ACCT-00000639,309,5,189,2,2024-09-13,,Open,CAD,,,False
640,ACCT-00000640,309,3,123,7,2025-09-25,,Open,CAD,2000,,False
641,ACCT-00000641,310,4,160,7,2024-08-24,,Open,CAD,7500,,False
642,ACCT-00000642,310,2,72,2,2024-08-24,,Open,CAD,,,False
643,ACCT-00000643,310,1,21,10,2024-08-24,,Open,CAD,,150000,False
644,ACCT-00000644,311,1,37,2,2025-05-16,,Open,CAD,,,False
645,ACCT-00000645,311,2,54,8,2021-11-08,,Open,CAD,5000,,True
646,ACCT-00000646,312,4,150,1,2025-09-16,,Open,CAD,,,False
647,ACCT-00000647,313,4,138,5,2023-03-18,,Open,CAD,,,False
648,ACCT-00000648,314,5,185,2,2023-03-14,2024-04-13,Closed,CAD,,,False
649,ACCT-00000649,314,2,67,8,2023-01-20,,Open,CAD,5000,,False
650,ACCT-00000650,314,4,153,14,2023-07-18,,Open,CAD,,,False
651,ACCT-00000651,315,1,42,13,2021-03-17,,Open,CAD,,65000,False
652,ACCT-00000652,315,1,25,2,2020-10-30,,Open,CAD,,,False
653,ACCT-00000653,316,2,53,3,2024-01-05,,Dormant,CAD,,,False
654,ACCT-00000654,316,6,211,2,2024-01-05,,Open,CAD,,,True
655,ACCT-00000655,316,4,163,10,2025-05-23,,Open,CAD,,65000,False
656,ACCT-00000656,316,6,213,9,2025-07-07,,Open,CAD,3000,,False
657,ACCT-00000657,317,3,106,3,2024-02-22,,Open,CAD,,,False
658,ACCT-00000658,317,4,169,10,2024-12-27,,Open,CAD,,350000,False
659,ACCT-00000659,318,3,107,3,2025-01-25,,Open,CAD,,,False
660,ACCT-00000660,319,3,120,8,2025-02-09,,Open,CAD,2000,,False
661,ACCT-00000661,319,3,122,1,2021-05-29,,Open,CAD,,,False
662,ACCT-00000662,319,5,179,3,2022-03-06,,Open,CAD,,,False
663,ACCT-00000663,320,2,48,9,2024-02-06,,Open,CAD,3000,,True
664,ACCT-00000664,320,4,137,2,2023-09-05,,Open,CAD,,,False
665,ACCT-00000665,320,1,28,15,2023-09-05,,Open,CAD,,,False
666,ACCT-00000666,321,4,161,7,2024-08-28,,Open,CAD,10000,,True
667,ACCT-00000667,321,1,3,9,2024-06-29,,Open,CAD,15000,,False
668,ACCT-00000668,321,1,8,5,2024-06-29,,Open,CAD,,,False
669,ACCT-00000669,322,2,88,3,2025-04-29,,Open,CAD,,,False
670,ACCT-00000670,323,6,216,3,2024-11-12,,Open,CAD,,,False
671,ACCT-00000671,324,4,137,2,2025-07-28,,Open,CAD,,,False
672,ACCT-00000672,324,2,51,8,2025-07-16,,Open,CAD,5000,,False
673,ACCT-00000673,324,2,65,5,2025-07-16,,Open,CAD,,,False
674,ACCT-00000674,325,1,13,1,2024-06-09,,Open,CAD,,,False
675,ACCT-00000675,325,4,162,3,2024-06-09,,Open,CAD,,,False
676,ACCT-00000676,325,4,157,11,2024-06-09,,Open,CAD,,550000,False
677,ACCT-00000677,326,1,38,3,2024-08-08,,Open,CAD,,,False
678,ACCT-00000678,327,5,200,15,2025-12-12,,Open,CAD,,,False
679,ACCT-00000679,327,5,196,3,2025-12-12,,Open,CAD,,,False
680,ACCT-00000680,327,4,142,2,2025-12-12,,Open,CAD,,,False
681,ACCT-00000681,328,5,195,2,2023-01-08,,Open,CAD,,,False
682,ACCT-00000682,328,2,65,11,2025-05-19,,Open,CAD,,350000,False
683,ACCT-00000683,329,4,166,1,2024-08-17,,Open,CAD,,,True
684,ACCT-00000684,330,2,53,3,2022-11-15,,Open,CAD,,,False
685,ACCT-00000685,330,4,159,13,2022-11-15,,Open,CAD,,150000,False
686,ACCT-00000686,330,4,165,1,2022-11-15,,Open,CAD,,,False
687,ACCT-00000687,331,3,101,3,2022-08-12,,Open,CAD,,,False
688,ACCT-00000688,331,3,118,12,2023-11-29,,Open,CAD,,15000,False
689,ACCT-00000689,332,1,26,1,2025-01-19,,Open,CAD,,,False
690,ACCT-00000690,332,6,223,3,2024-07-17,,Open,CAD,,,False
691,ACCT-00000691,332,4,140,11,2024-07-17,2025-01-28,Closed,CAD,,15000,False
692,ACCT-00000692,332,3,105,5,2024-07-17,,Open,CAD,,,False
693,ACCT-00000693,333,3,104,1,2024-01-22,,Open,CAD,,,False
694,ACCT-00000694,333,1,28,3,2024-08-14,,Open,CAD,,,False
695,ACCT-00000695,334,4,139,2,2025-06-08,,Open,CAD,,,False
696,ACCT-00000696,335,2,65,1,2023-08-05,,Open,CAD,,,False
697,ACCT-00000697,335,5,198,14,2023-02-09,,Open,CAD,,,False
698,ACCT-00000698,335,2,73,13,2023-02-09,,Open,CAD,,35000,False
699,ACCT-00000699,335,3,117,12,2023-06-11,,Open,CAD,,150000,False
700,ACCT-00000700,336,4,141,3,2025-05-20,,Open,CAD,,,False
701,ACCT-00000701,336,1,16,14,2025-05-20,,Open,CAD,,,False
702,ACCT-00000702,336,1,16,1,2025-05-20,,Open,CAD,,,False
703,ACCT-00000703,337,3,101,2,2025-09-23,,Open,CAD,,,False
704,ACCT-00000704,338,2,78,1,2022-08-28,,Open,CAD,,,False
705,ACCT-00000705,338,1,20,2,2025-04-08,,Open,CAD,,,False
706,ACCT-00000706,338,2,70,8,2024-10-12,,Open,CAD,3000,,True
707,ACCT-00000707,339,4,148,5,2022-08-21,,Open,CAD,,,False
708,ACCT-00000708,339,5,190,3,2022-08-21,,Open,CAD,,,False
709,ACCT-00000709,339,3,124,1,2023-02-17,,Open,CAD,,,False
710,ACCT-00000710,340,1,30,11,2022-12-30,,Open,CAD,,350000,False
711,ACCT-00000711,340,6,219,12,2022-10-25,,Open,CAD,,150000,False
712,ACCT-00000712,340,6,226,1,2022-10-25,,Open,CAD,,,False
713,ACCT-00000713,340,2,58,3,2023-06-08,,Open,CAD,,,False
714,ACCT-00000714,341,1,12,2,2024-06-19,,Open,CAD,,,False
715,ACCT-00000715,341,4,170,15,2024-06-19,,Open,CAD,,,False
716,ACCT-00000716,341,4,145,14,2024-06-19,,Open,CAD,,,True
